3048.498243 -7.450682 -157.969580
3048.523664 -13.366458 -193.234284
3048.549086 -16.719849 -174.694728
3048.574508 -5.059113 -68.002935
3048.599931 -4.570864 -24.117784
3048.625353 -11.732253 -24.790244
3048.650776 -10.615011 -26.246325
3048.676199 -13.041199 -26.222377
3048.701622 -13.008891 -25.248412
3048.727046 -9.051753 -18.700780
3048.752469 -3.159212 -16.764277
3048.777893 -1.047972 -13.804107
3048.803317 1.429995 -15.062163
3048.828742 1.053465 -12.898809
3048.854166 1.075966 -13.874680
3048.879591 -0.895542 -13.623828
3048.905016 -3.978479 -14.163630
3048.930441 -2.156375 -14.767219
3048.955866 -3.101209 -13.145699
3048.981292 0.377827 -13.749882
3049.006718 -0.440580 -10.771555
3049.032144 3.795065 -12.314794
3049.057570 7.518631 -19.297498
3049.082996 4.446082 -16.971612
3049.108423 3.765164 -19.257604
3049.133850 3.499615 -18.137838
3049.159277 0.931447 -13.246018
3049.184704 -0.776353 -11.348022
3049.210131 -1.606247 -18.132606
3049.235559 -1.473520 -18.695788
3049.260987 -2.160879 -18.283036
3049.286415 -6.858885 -22.007751
3049.311843 -6.036833 -15.898367
3049.337272 -5.103717 -12.626888
3049.362701 -6.366799 -13.674577
3049.388130 -4.103118 -9.234530
3049.413559 -4.659460 -9.996361
3049.438988 1.140634 -9.752357
3049.464418 -0.197431 -11.221228
3049.489847 1.237296 -10.671820
3049.515278 2.654707 -10.967384
3049.540708 3.871717 -10.420903
3049.566138 3.086292 -9.331012
3049.591569 1.236683 -9.778416
3049.617000 -0.933837 -8.752142
3049.642431 -2.760387 -9.307770
3049.667862 -4.157461 -8.681035
3049.693293 -5.456038 -8.204261
3049.718725 -5.336427 -8.568247
3049.744157 -4.670224 -8.714831
3049.769589 0.279181 -19.382384
3049.795022 11.308165 -45.435236
3049.820454 11.179624 -45.695617
3049.845887 12.840548 -43.157318
3049.871320 16.885090 -48.265475
3049.896753 11.110302 -22.338173
3049.922186 8.116180 -14.855496
3049.947620 4.272565 -20.486757
3049.973054 6.840710 -23.740981
3049.998488 8.314020 -23.805516
3050.023922 1.569972 -25.112462
3050.049357 2.722867 -18.574632
3050.074791 3.110772 -13.622081
3050.100226 -2.603891 -9.169381
3050.125661 -0.390229 -7.342648
3050.151097 2.479127 -9.417971
3050.176532 1.956134 -8.616948
3050.201968 2.997704 -9.736470
3050.227404 1.574910 -9.794133
3050.252840 1.997265 -8.026797
3050.278276 0.447151 -7.797079
3050.303713 0.173697 -8.213643
3050.329150 -1.487245 -7.303282
3050.354587 -1.786160 -7.884868
3050.380024 -0.268400 -8.893208
3050.405461 -2.857251 -9.649209
3050.430899 -1.453472 -11.230769
3050.456337 1.681203 -10.474174
3050.481775 0.391991 -11.104160
3050.507213 0.673580 -9.280988
3050.532652 2.511536 -8.193821
3050.558090 -0.864048 -7.294494
3050.583529 -2.100080 -7.029877
3050.608968 0.794179 -6.766609
3050.634408 -0.895273 -6.786243
3050.659847 0.238542 -6.901904
3050.685287 2.833995 -7.530583
3050.710727 4.282902 -11.757479
3050.736167 5.954808 -19.200875
3050.761608 2.880059 -14.169424
3050.787048 3.068469 -19.002033
3050.812489 -0.289941 -16.576088
3050.837930 -1.625047 -9.334915
3050.863371 -3.123400 -10.319776
3050.888813 -1.139736 -8.685532
3050.914255 -0.208691 -6.349837
3050.939696 1.672862 -5.804941
3050.965139 1.298810 -5.232182
3050.990581 1.781580 -5.483704
3051.016023 0.127585 -4.948454
3051.041466 -1.640296 -4.683509
3051.066909 -1.387515 -4.949070
3051.092352 -2.651527 -4.665367
3051.117796 -2.829329 -4.561127
3051.143239 -3.284755 -4.687781
3051.168683 -2.765179 -4.596693
3051.194127 -2.130524 -4.125215
3051.219571 -2.184454 -4.313900
3051.245016 -1.747205 -3.907846
3051.270460 -1.608643 -3.772649
3051.295905 -1.089193 -4.251178
3051.321350 -0.785886 -4.413968
3051.346795 -0.197385 -3.943463
3051.372241 0.274673 -4.412675
3051.397687 0.622595 -3.950218
3051.423133 -0.079139 -3.674238
3051.448579 -0.411996 -3.963834
3051.474025 -1.438687 -3.922391
3051.499472 -1.410811 -3.415557
3051.524918 -1.756524 -3.799758
3051.550365 -1.143174 -3.735410
3051.575813 -0.873808 -3.765158
3051.601260 0.192736 -4.034794
3051.626708 0.593019 -3.853627
3051.652155 0.205721 -3.905515
3051.677603 0.903212 -3.446563
3051.703052 0.468284 -3.372304
3051.728500 -0.522378 -3.819298
3051.753949 -0.139149 -3.549580
3051.779398 -0.406389 -3.709344
3051.804847 -1.710763 -3.660222
3051.830296 -0.560054 -3.375168
3051.855746 -0.487380 -3.118735
3051.881195 -0.799098 -2.770474
3051.906645 -0.926421 -2.913486
3051.932096 -1.226806 -3.082242
3051.957546 -0.552399 -2.624054
3051.982996 -1.036050 -3.240628
3052.008447 -0.462570 -3.361319
3052.033898 -0.593050 -2.704596
3052.059350 0.343333 -3.158060
3052.084801 0.453043 -2.822470
3052.110253 0.260345 -2.521390
3052.135704 -0.336291 -2.702222
3052.161157 -1.073251 -2.826774
3052.186609 -0.440951 -2.648694
3052.212061 -1.806061 -2.702082
3052.237514 -1.867970 -2.506049
3052.262967 -1.092138 -2.458904
3052.288420 -0.790753 -2.420368
3052.313873 -0.183849 -2.400782
3052.339327 -0.251150 -2.291496
3052.364781 0.099656 -2.125393
3052.390235 -0.375658 -1.916899
3052.415689 -1.045454 -1.937675
3052.441143 -1.011430 -1.930450
3052.466598 -0.690430 -2.100300
3052.492053 -0.823981 -2.296264
3052.517508 0.147408 -2.348730
3052.542963 0.752560 -2.361025
3052.568419 0.993418 -2.445202
3052.593874 0.972172 -2.310755
3052.619330 0.701804 -2.211065
3052.644786 0.609993 -2.154638
3052.670243 0.080940 -2.016993
3052.695699 -0.164338 -1.997908
3052.721156 0.035614 -2.038393
3052.746613 0.116903 -2.152354
3052.772070 0.396748 -2.272008
3052.797527 0.243818 -2.039412
3052.822985 -0.050705 -2.125846
3052.848443 -0.668527 -2.037700
3052.873901 -0.199157 -1.789118
3052.899359 -0.983100 -1.983746
3052.924817 -0.818148 -1.958220
3052.950276 -0.484954 -1.820380
3052.975735 -0.465820 -1.880789
3053.001194 -0.448384 -1.834966
3053.026653 -0.334675 -1.707679
3053.052113 -0.214941 -1.704644
3053.077573 -0.013857 -1.596708
3053.103032 0.250029 -1.618371
3053.128493 -0.029573 -1.587618
3053.153953 -0.055352 -1.641863
3053.179413 0.509757 -1.687620
3053.204874 0.098476 -1.645930
3053.230335 0.149904 -1.619029
3053.255796 0.021694 -1.711694
3053.281258 0.051519 -1.702678
3053.306719 -0.257659 -1.804093
3053.332181 -0.769395 -1.688499
3053.357643 -0.466402 -1.681687
3053.383106 -0.498530 -1.482593
3053.408568 -0.453782 -1.427984
3053.434031 -0.335970 -1.475819
3053.459494 -0.161260 -1.595325
3053.484957 -0.192673 -1.502422
3053.510420 -0.298241 -1.626995
3053.535884 -0.443432 -1.509345
3053.561347 -0.306526 -1.414188
3053.586811 -0.492244 -1.436093
3053.612276 -0.188607 -1.413972
3053.637740 0.254190 -1.572445
3053.663205 0.149337 -1.501943
3053.688669 0.162369 -1.580854
3053.714134 -0.233745 -1.592256
3053.739600 0.181233 -1.530227
3053.765065 -0.152712 -1.582771
3053.790531 -0.349242 -1.576240
3053.815997 0.474262 -1.600852
3053.841463 0.520200 -1.523770
3053.866929 0.409077 -1.406649
3053.892395 0.502961 -1.381073
3053.917862 0.531741 -1.329908
3053.943329 0.826286 -1.506383
3053.968796 0.249536 -1.369198
3053.994264 0.398388 -1.459275
3054.019731 -0.039711 -1.358123
3054.045199 -0.421612 -1.260541
3054.070667 -0.717814 -1.286364
3054.096135 -0.472732 -1.401860
3054.121604 -0.850034 -1.378849
3054.147072 -0.157286 -1.483803
3054.172541 0.219814 -1.602582
3054.198010 -0.145582 -1.412958
3054.223479 0.139508 -1.510760
3054.248949 0.124584 -1.345520
3054.274419 -0.027920 -1.229454
3054.299888 -0.084737 -1.185657
3054.325359 -0.239585 -1.232394
3054.350829 -0.652942 -1.276966
3054.376299 -0.635174 -1.311784
3054.401770 -0.738545 -1.317143
3054.427241 -0.771311 -1.276484
3054.452712 -0.873984 -1.250505
3054.478184 -0.818640 -1.203374
3054.503655 -0.352870 -1.164071
3054.529127 -0.173458 -1.342615
3054.554599 0.384125 -1.519919
3054.580071 0.460208 -1.469669
3054.605544 1.314276 -1.684313
3054.631017 1.139459 -1.563992
3054.656489 0.501703 -1.335127
3054.681963 0.666869 -1.316635
3054.707436 0.052557 -1.101747
3054.732909 -0.533567 -1.125395
3054.758383 0.116413 -1.104598
3054.783857 -0.222710 -1.176309
3054.809331 -0.575022 -1.134818
3054.834806 0.427948 -1.202104
3054.860280 0.278078 -1.222410
3054.885755 0.427352 -1.373335
3054.911230 0.350552 -1.282220
3054.936705 0.508271 -1.315027
3054.962181 0.278654 -1.164600
3054.987656 -0.282180 -1.009627
3055.013132 -0.282058 -0.968501
3055.038608 -0.260765 -0.979138
3055.064084 -0.402172 -0.953603
3055.089561 -0.026468 -1.011171
3055.115038 0.212810 -1.057767
3055.140515 0.051027 -1.024651
3055.165992 0.478742 -1.103117
3055.191469 0.601203 -1.118854
3055.216947 0.631217 -1.222245
3055.242424 0.432375 -1.156021
3055.267902 0.336364 -1.130905
3055.293381 0.344495 -1.117424
3055.318859 -0.231932 -0.926563
3055.344338 -0.306694 -0.933325
3055.369816 -0.245110 -0.946931
3055.395295 -0.561469 -0.928522
3055.420775 -0.477456 -0.919629
3055.446254 -0.227832 -0.877432
3055.471734 -0.155843 -1.002793
3055.497214 0.094651 -1.015760
3055.522694 0.193320 -1.032876
3055.548174 0.421175 -1.072363
3055.573655 0.291853 -0.976652
3055.599135 0.260286 -0.928712
3055.624616 0.333467 -1.001893
3055.650098 0.170587 -0.974166
3055.675579 0.141769 -0.955586
3055.701061 0.563572 -1.039486
3055.726542 -0.031682 -0.876263
3055.752024 -0.074931 -0.869079
3055.777507 0.102053 -0.904252
3055.802989 -0.191123 -0.830314
3055.828472 -0.235894 -0.839432
3055.853955 -0.219610 -0.806468
3055.879438 -0.129352 -0.797197
3055.904921 -0.115827 -0.759015
3055.930404 -0.092352 -0.745483
3055.955888 0.037465 -0.758312
3055.981372 -0.159579 -0.751589
3056.006856 -0.510007 -0.743634
3056.032341 -0.131466 -0.737485
3056.057825 -0.453911 -0.742076
3056.083310 -0.295253 -0.786481
3056.108795 -0.094717 -0.787732
3056.134280 0.007700 -0.826845
3056.159766 -0.012697 -0.807999
3056.185251 0.105295 -0.836399
3056.210737 -0.137548 -0.786093
3056.236223 -0.110619 -0.789221
3056.261709 0.013317 -0.788440
3056.287196 -0.048645 -0.804011
3056.312682 -0.012000 -0.831006
3056.338169 -0.029986 -0.770386
3056.363656 -0.035229 -0.825932
3056.389144 0.016080 -0.751061
3056.414631 0.165045 -0.817708
3056.440119 -0.130141 -0.730807
3056.465607 0.014347 -0.794154
3056.491095 -0.053617 -0.754924
3056.516584 -0.000361 -0.757154
3056.542072 -0.115016 -0.753342
3056.567561 0.086756 -0.767584
3056.593050 0.514624 -0.902536
3056.618539 0.295047 -0.809005
3056.644029 0.348330 -0.851728
3056.669518 0.351259 -0.872229
3056.695008 0.010272 -0.753145
3056.720498 -0.099720 -0.736272
3056.745989 0.026311 -0.763777
3056.771479 -0.315562 -0.670057
3056.796970 -0.180943 -0.701953
3056.822461 -0.214843 -0.698098
3056.847952 -0.193548 -0.687799
3056.873443 -0.213779 -0.718595
3056.898935 -0.037928 -0.737109
3056.924427 0.181798 -0.757500
3056.949919 0.275208 -0.762985
3056.975411 0.251089 -0.780588
3057.000903 -0.041686 -0.735276
3057.026396 0.076618 -0.752455
3057.051889 -0.173373 -0.691461
3057.077382 -0.277990 -0.645786
3057.102875 -0.204084 -0.631820
3057.128369 -0.102479 -0.605507
3057.153863 0.008773 -0.625800
3057.179356 0.015470 -0.652973
3057.204851 0.064841 -0.668571
3057.230345 0.106372 -0.644903
3057.255839 0.381362 -0.712232
3057.281334 0.287158 -0.672436
3057.306829 0.421979 -0.726615
3057.332324 0.500711 -0.717956
3057.357820 0.342197 -0.702483
3057.383315 0.248957 -0.643696
3057.408811 0.303295 -0.673858
3057.434307 -0.011379 -0.590357
3057.459804 0.055603 -0.631025
3057.485300 0.041012 -0.604334
3057.510797 -0.013483 -0.563264
3057.536294 -0.088099 -0.556582
3057.561791 -0.123088 -0.556273
3057.587288 -0.105607 -0.546172
3057.612786 -0.212202 -0.542221
3057.638283 -0.230768 -0.529820
3057.663781 -0.130638 -0.542046
3057.689279 -0.239985 -0.532920
3057.714778 -0.129703 -0.551477
3057.740276 0.012017 -0.574767
3057.765775 -0.002104 -0.598327
3057.791274 -0.014402 -0.609245
3057.816774 -0.114728 -0.573206
3057.842273 0.076228 -0.599817
3057.867773 -0.101736 -0.530366
3057.893273 -0.032447 -0.525813
3057.918773 0.067445 -0.549411
3057.944273 0.048288 -0.524532
3057.969773 -0.027145 -0.523980
3057.995274 -0.166441 -0.506034
3058.020775 -0.223553 -0.501489
3058.046276 -0.335087 -0.490542
3058.071778 -0.320995 -0.485088
3058.097279 -0.216621 -0.496384
3058.122781 -0.105889 -0.484479
3058.148283 0.028840 -0.488235
3058.173785 0.053626 -0.487670
3058.199288 0.137382 -0.497049
3058.224790 0.061369 -0.496175
3058.250293 -0.101568 -0.482097
3058.275796 -0.093911 -0.482957
3058.301299 -0.193626 -0.470955
3058.326803 -0.188124 -0.481327
3058.352307 -0.165629 -0.492783
3058.377810 -0.139450 -0.499641
3058.403315 -0.103704 -0.497653
3058.428819 0.059791 -0.563661
3058.454324 -0.124511 -0.516549
3058.479828 -0.103988 -0.526859
3058.505333 0.009009 -0.536135
3058.530838 -0.070961 -0.510876
3058.556344 -0.032945 -0.527199
3058.581849 0.003248 -0.511152
3058.607355 0.059721 -0.528927
3058.632861 0.091270 -0.488013
3058.658368 0.130420 -0.485430
3058.683874 0.155690 -0.488201
3058.709381 0.238832 -0.499400
3058.734888 0.286827 -0.503621
3058.760395 0.232764 -0.512730
3058.785902 0.150336 -0.487448
3058.811410 0.127051 -0.499363
3058.836917 0.182333 -0.535296
3058.862425 -0.077271 -0.474273
3058.887933 0.076269 -0.508047
3058.913442 0.059032 -0.463886
3058.938950 -0.021470 -0.422775
3058.964459 0.011616 -0.426089
3058.989968 0.020591 -0.431016
3059.015477 -0.025584 -0.415029
3059.040987 0.014932 -0.442602
3059.066497 -0.042127 -0.421904
3059.092006 -0.068966 -0.423772
3059.117516 -0.058257 -0.479866
3059.143027 -0.191502 -0.460200
3059.168537 -0.288540 -0.457096
3059.194048 -0.244503 -0.468247
3059.219559 -0.317694 -0.416688
3059.245070 -0.277339 -0.415634
3059.270581 -0.192807 -0.412925
3059.296093 0.081226 -0.474726
3059.321605 0.112579 -0.480456
3059.347117 0.141242 -0.499318
3059.372629 0.125007 -0.490377
3059.398141 0.102011 -0.480003
3059.423654 -0.015441 -0.452729
3059.449167 -0.098241 -0.408943
3059.474680 -0.209389 -0.435287
3059.500193 -0.213893 -0.396444
3059.525707 -0.203641 -0.376833
3059.551220 -0.212461 -0.372621
3059.576734 -0.122305 -0.381774
3059.602248 -0.011589 -0.407073
3059.627763 -0.004374 -0.376485
3059.653277 0.066163 -0.415956
3059.678792 0.069060 -0.394887
3059.704307 0.136696 -0.439519
3059.729822 0.086801 -0.437058
3059.755338 0.075955 -0.464732
3059.780853 -0.003381 -0.421061
3059.806369 0.113036 -0.411277
3059.831885 -0.078622 -0.368666
3059.857401 -0.084570 -0.378656
3059.882918 -0.152001 -0.359743
3059.908435 0.058999 -0.414285
3059.933951 0.001622 -0.407044
3059.959469 0.110309 -0.439515
3059.984986 0.191163 -0.457048
3060.010503 0.297803 -0.470241
3060.036021 0.230166 -0.459793
3060.061539 0.071655 -0.401166
3060.087057 0.105293 -0.418492
3060.112576 0.027672 -0.379329
3060.138094 0.015463 -0.411407
3060.163613 -0.140062 -0.382896
3060.189132 -0.078759 -0.412889
3060.214651 -0.171893 -0.380952
3060.240171 -0.219356 -0.343837
3060.265690 -0.123331 -0.376358
3060.291210 -0.101519 -0.374415
3060.316730 -0.159744 -0.366788
3060.342251 0.102057 -0.414259
3060.367771 -0.119406 -0.380527
3060.393292 -0.129703 -0.371272
3060.418813 0.076730 -0.413217
3060.444334 -0.080347 -0.366897
3060.469855 -0.026676 -0.385148
3060.495377 -0.033462 -0.357289
3060.520899 -0.097336 -0.346341
3060.546421 -0.133267 -0.308378
3060.571943 -0.106287 -0.309967
3060.597465 -0.002690 -0.371573
3060.622988 0.009536 -0.359543
3060.648511 0.138882 -0.399246
3060.674034 0.221373 -0.393818
3060.699557 0.172447 -0.384730
3060.725081 0.125927 -0.357543
3060.750604 0.062087 -0.337096
3060.776128 0.116575 -0.367165
3060.801652 -0.076053 -0.319380
3060.827177 -0.010730 -0.347681
3060.852701 0.108110 -0.395820
3060.878226 -0.035882 -0.322846
3060.903751 0.078685 -0.374070
3060.929276 0.087688 -0.355872
3060.954802 0.009550 -0.326268
3060.980327 -0.033541 -0.330017
3061.005853 -0.059670 -0.316017
3061.031379 -0.021256 -0.306988
3061.056905 -0.014541 -0.332167
3061.082432 0.017140 -0.336248
3061.107958 0.030696 -0.351194
3061.133485 0.005817 -0.341207
3061.159012 0.054948 -0.346064
3061.184540 -0.063332 -0.325194
3061.210067 -0.184712 -0.297084
3061.235595 -0.058829 -0.325976
3061.261123 -0.115855 -0.288849
3061.286651 -0.100799 -0.291017
3061.312180 -0.140383 -0.285290
3061.337708 -0.101832 -0.290135
3061.363237 -0.079742 -0.296321
3061.388766 -0.000800 -0.337815
3061.414295 -0.085817 -0.299374
3061.439825 0.067210 -0.349442
3061.465354 0.085178 -0.326213
3061.490884 0.012584 -0.277871
3061.516414 0.054589 -0.302075
3061.541945 -0.025999 -0.269441
3061.567475 -0.062013 -0.267099
3061.593006 -0.020121 -0.295738
3061.618537 -0.092839 -0.279594
3061.644068 -0.079804 -0.288223
3061.669599 0.010685 -0.310842
3061.695131 0.033329 -0.329977
3061.720663 0.025182 -0.339701
3061.746195 0.008712 -0.327319
3061.771727 0.118872 -0.346465
3061.797259 -0.016334 -0.296638
3061.822792 -0.040714 -0.295820
3061.848325 -0.088083 -0.279601
3061.873858 -0.086334 -0.278647
3061.899391 -0.168640 -0.256353
3061.924925 -0.173897 -0.258427
3061.950458 -0.077350 -0.292184
3061.975992 -0.160326 -0.267891
3062.001526 -0.057621 -0.291765
3062.027061 -0.014108 -0.293925
3062.052595 -0.032771 -0.276499
3062.078130 0.041332 -0.279232
3062.103665 0.080566 -0.272339
3062.129200 0.030454 -0.281321
3062.154736 0.040112 -0.249958
3062.180271 -0.017722 -0.262553
3062.205807 -0.057894 -0.258691
3062.231343 -0.055280 -0.279925
3062.256879 -0.079213 -0.275102
3062.282416 -0.051771 -0.290892
3062.307953 -0.064354 -0.273085
3062.333489 -0.020166 -0.281846
3062.359027 -0.038355 -0.274318
3062.384564 -0.002583 -0.297180
3062.410101 -0.030736 -0.283178
3062.435639 -0.046508 -0.289635
3062.461177 -0.052976 -0.262335
3062.486715 -0.043452 -0.261181
3062.512254 -0.124789 -0.247794
3062.537792 0.001765 -0.266197
3062.563331 0.035612 -0.262272
3062.588870 0.038374 -0.256442
3062.614409 -0.030365 -0.245605
3062.639949 0.004112 -0.246044
3062.665488 -0.028328 -0.245880
3062.691028 -0.044200 -0.250276
3062.716568 -0.093136 -0.246991
3062.742109 -0.047180 -0.250071
3062.767649 -0.057244 -0.243525
3062.793190 -0.125660 -0.220207
3062.818731 -0.097687 -0.227765
3062.844272 -0.109081 -0.219447
3062.869813 -0.120994 -0.222094
3062.895355 -0.143056 -0.214975
3062.920897 -0.150003 -0.218617
3062.946439 -0.175276 -0.210370
3062.971981 -0.156443 -0.207227
3062.997524 -0.130379 -0.213419
3063.023066 -0.074782 -0.219153
3063.048609 -0.030790 -0.228550
3063.074152 -0.041820 -0.237905
3063.099695 -0.067765 -0.227680
3063.125239 -0.115800 -0.222676
3063.150783 -0.119767 -0.219517
3063.176327 -0.083136 -0.243228
3063.201871 -0.098283 -0.229383
3063.227415 -0.015633 -0.244020
3063.252960 0.082747 -0.272302
3063.278504 0.001776 -0.237502
3063.304049 0.041630 -0.263487
3063.329595 0.018163 -0.258777
3063.355140 -0.032237 -0.232033
3063.380686 -0.032616 -0.237538
3063.406232 -0.072469 -0.212906
3063.431778 -0.092320 -0.203992
3063.457324 -0.047382 -0.219892
3063.482870 -0.052118 -0.217277
3063.508417 -0.050501 -0.225914
3063.533964 -0.061974 -0.212760
3063.559511 0.055477 -0.239379
3063.585058 -0.037904 -0.209886
3063.610606 -0.021620 -0.216678
3063.636154 0.014172 -0.229111
3063.661702 -0.048610 -0.200151
3063.687250 -0.076655 -0.205697
3063.712798 -0.113013 -0.195749
3063.738347 -0.143767 -0.186934
3063.763896 -0.143901 -0.188237
3063.789445 -0.159775 -0.188677
3063.814994 -0.149394 -0.190195
3063.840543 -0.113339 -0.195424
3063.866093 -0.088276 -0.200154
3063.891643 -0.058825 -0.204889
3063.917193 -0.055884 -0.201766
3063.942743 -0.146254 -0.199678
3063.968294 -0.080053 -0.192615
3063.993845 -0.125183 -0.187446
3064.019396 -0.130057 -0.188959
3064.044947 -0.041555 -0.211696
3064.070498 -0.001864 -0.212596
3064.096050 0.037877 -0.225025
3064.121602 0.052258 -0.241392
3064.147154 -0.034800 -0.212225
3064.172706 -0.046577 -0.216663
3064.198258 -0.080672 -0.203285
3064.223811 -0.105441 -0.203430
3064.249364 -0.124079 -0.193172
3064.274917 -0.032517 -0.218378
3064.300470 0.016719 -0.240295
3064.326024 -0.126546 -0.199255
3064.351578 -0.014964 -0.232222
3064.377131 -0.085637 -0.201053
3064.402686 -0.106509 -0.204891
3064.428240 -0.088102 -0.219962
3064.453795 -0.079998 -0.223332
3064.479349 -0.050662 -0.223915
3064.504904 -0.041217 -0.206080
3064.530460 -0.090424 -0.193499
3064.556015 -0.056766 -0.183588
3064.581571 -0.039889 -0.198165
3064.607127 -0.020662 -0.225695
3064.632683 -0.047399 -0.203091
3064.658239 0.024056 -0.233112
3064.683795 0.022627 -0.227353
